N = 3, P = 2, g = 1.000000, T = 0.500000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 10000
MC Step, Potential Energy, Correlation
1,-4.000000,2.000000
2,-0.686069,-0.722521
3,-2.899457,1.449729
4,-2.826042,1.911146
5,0.776644,-0.277479
6,2.511414,0.142820
7,-0.214510,0.149460
8,1.255297,-0.535628
9,0.327026,1.320914
10,-1.200484,0.900969
11,-1.149815,1.320914
12,-1.926590,-0.109562
13,1.560125,1.781812
14,1.652478,-0.826239
15,0.890084,-0.445042
16,0.964686,-0.826239
17,-0.445042,0.222521
18,-0.476251,-0.367711
19,-2.873202,0.400969
20,1.260492,-0.914101
21,1.503926,-1.400969
22,3.312486,-0.955573
23,-2.374152,1.781812
24,-1.180804,0.266948
25,0.989358,0.500000
26,0.339445,1.191580
27,-1.960449,1.826239
28,-0.415545,-0.535628
29,-0.496901,0.326239
30,1.412942,-0.658322
31,0.859756,-0.623490
32,-1.207436,0.603718
33,0.438101,0.730682
34,1.164702,-0.722521
35,-3.692957,1.652478
36,-2.844057,0.730682
37,0.263556,-0.955573
38,0.632862,-0.162592
39,-0.088566,-1.634021
40,-1.303596,-1.488831
41,-0.078499,0.123490
42,1.025798,-0.955573
43,2.369267,-0.535628
44,-0.654932,1.030303
45,0.669968,0.266948
46,-0.544620,-0.277479
47,-2.641828,1.320914
48,3.451225,-1.233052
49,0.044302,0.011169
50,-1.179763,1.911146
51,-1.558067,-1.233052
52,-1.309583,-0.955573
53,-3.167133,0.988831
54,0.036415,1.030303
55,-0.654932,1.030303
56,-3.152379,1.955573
57,0.382628,-0.277479
58,0.302222,0.730682
59,1.445042,-0.722521
60,0.053596,0.988831
61,0.194373,0.099031
62,0.427744,-0.367711
63,2.899640,-1.400969
64,3.395931,-1.889800
65,2.794991,-1.123490
66,-1.253943,-1.233052
67,1.856913,1.955573
68,-0.067251,-0.162592
69,0.690306,-0.277479
70,-0.214510,0.149460
71,-1.210838,0.222521
72,-1.248319,-1.466104
73,0.219124,-0.109562
74,0.327026,1.320914
75,-0.983246,-1.000000
76,-2.367905,-0.134659
77,0.747661,1.246980
78,-0.001595,-0.425270
79,0.035309,-0.367711
80,3.439862,-1.977662
81,-2.540461,0.123490
82,-1.300576,-0.365341
83,0.192876,1.781812
84,1.143365,0.455573
85,-1.088404,-0.914101
86,-0.560521,1.449729
87,1.828201,-0.914101
88,0.284793,-1.889800
89,1.276723,-0.074730
90,-0.215380,0.266948
91,0.432848,-0.033258
92,1.092163,1.449729
93,-2.272552,1.320914
94,-0.643478,-0.033258
95,-0.834695,-0.425270
96,1.157677,-0.147791
97,1.652478,-0.826239
98,-2.383160,1.191580
99,-0.065885,-0.147791
100,-0.128499,0.093187
101,1.208032,0.326239
102,0.823974,0.222521
103,0.142962,-1.488831
104,0.986112,-0.365341
105,-1.306849,1.246980
106,-1.683887,-1.977662
107,-1.419626,-1.123490
108,-0.338389,0.900969
109,0.276467,-0.109562
110,-1.207436,0.603718
111,2.246980,-1.123490
112,2.891762,0.149460
113,-2.060606,1.030303
114,3.466492,-1.000000
115,1.324558,0.093187
116,-1.300576,-0.365341
117,1.745104,-0.623490
118,-1.168783,-0.365341
119,-1.003761,1.579063
120,-0.860591,0.400969
121,-1.039708,-0.623490
122,0.436916,0.733052
123,0.719201,-0.162592
124,-0.487094,0.603718
125,-0.168606,-0.033258
126,3.067557,-1.233052
127,0.821760,-0.367711
128,3.451225,-1.233052
129,0.066516,-0.033258
130,1.484750,0.400969
131,-0.000125,-0.033258
132,1.392285,-0.914101
133,-1.275116,0.455573
134,1.987034,1.191580
135,-1.225625,-1.123490
136,-1.492359,1.781812
137,-2.374152,1.781812
138,1.234750,0.900969
139,-0.689843,0.400969
140,-2.056191,-1.233052
141,2.502422,0.400969
142,-0.022338,0.011169
143,0.181486,0.733052
144,0.776140,0.054604
145,0.295582,-0.147791
146,-2.388932,-0.955573
147,1.409118,-1.211352
148,-0.787833,-0.623490
149,-1.624178,-1.488831
150,0.231673,-0.134659
151,0.960181,0.054604
152,-1.127350,1.826239
153,-3.304955,1.652478
154,1.004625,0.733052
155,-2.015156,0.455573
156,3.779599,-1.889800
157,-0.779516,-0.535628
158,-1.928302,-1.488831
159,-0.197601,-0.033258
160,-0.472729,-0.033258
161,0.568709,0.733052
162,1.996980,-0.623490
163,1.071256,-0.535628
164,-0.784266,0.900969
165,0.179425,-0.134659
166,1.183359,0.500000
167,2.378259,-1.889800
168,-1.554958,0.777479
169,-1.858780,0.142820
170,1.700307,-1.233052
171,-2.500000,-1.000000
172,-0.113232,0.326239
173,3.067557,-1.233052
174,0.295582,-0.147791
175,0.246153,0.603718
176,3.443765,-1.721883
177,1.234750,0.900969
178,-0.299901,-1.211352
179,-1.027479,-0.277479
180,0.554958,-0.277479
181,-2.711958,1.074730
182,-0.367567,0.455573
183,2.417102,-0.367711
184,-2.110972,-1.123490
185,2.579240,-0.955573
186,0.339445,1.191580
187,0.156904,-1.634021
188,2.000000,-1.000000
189,0.263556,-0.955573
190,-2.899457,1.449729
191,1.372917,1.652478
192,0.454332,0.698220
193,2.000000,-1.000000
194,1.652478,-0.826239
195,-1.877888,-1.977662
196,-0.039162,-0.722521
197,2.042450,1.320914
198,-0.599578,-1.000000
199,0.188627,-0.277479
200,1.355162,0.988831
201,-0.771367,0.222521
202,2.056369,-1.634021
203,-0.368582,0.440071
204,0.325184,-0.162592
205,1.183359,0.500000
206,0.764201,-0.425270
207,0.089613,0.149460
208,-0.861260,0.222521
209,-1.652210,-0.658322
210,0.369625,0.093187
211,-0.032308,-0.914101
212,-1.000000,0.500000
213,-3.158125,1.579063
214,0.476746,-1.233052
215,1.682896,-0.623490
216,0.231673,-0.134659
217,-1.233709,-0.623490
218,0.218617,-0.033258
219,-1.149815,1.320914
220,0.454332,0.698220
221,-1.551584,-1.634021
222,1.276723,-0.074730
223,-0.728444,-1.634021
224,1.661500,1.579063
225,0.764201,-0.425270
226,2.925428,-0.445042
227,0.106511,0.011169
228,-2.526723,-0.425270
229,0.050350,0.123490
230,-1.933731,0.900969
231,2.014396,-0.658322
232,-2.056191,-1.233052
233,-1.022292,-0.658322
234,-0.371614,-0.623490
235,-3.563623,1.781812
236,-2.228125,1.365341
237,-0.569543,-0.955573
238,0.622142,0.730682
239,-1.262697,0.326239
240,-1.773241,0.455573
241,-1.890808,-0.955573
242,0.181486,0.733052
243,-1.394005,0.455573
244,1.460838,0.777479
245,-0.926428,-1.721883
246,-1.489885,-1.977662
247,2.646366,-0.826239
248,2.485590,0.698220
249,-3.074730,0.149460
250,1.157677,-0.147791
251,1.316644,-0.658322
252,0.003294,0.093187
253,0.427744,-0.367711
254,-1.214222,1.449729
255,-1.396440,0.698220
256,-2.810768,0.142820
257,-2.605388,-0.134659
258,-2.272552,1.320914
259,0.259051,-0.074730
260,-0.252485,-0.162592
261,-1.873490,-1.123490
262,-0.628209,0.455573
