N = 100, P = 2, g = 0.600000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 1000
MC Step, Potential Energy, Correlation
1,-118.800000,99.000000
2,-83.954612,73.467491
3,-61.236782,39.047368
4,-60.597052,51.372158
5,-56.846428,44.624941
6,-42.493612,17.796937
7,-42.971366,17.839882
8,-35.632151,12.803974
9,-29.306413,21.207248
10,-26.232310,9.564385
11,-31.520997,15.345305
12,-32.367440,14.602734
13,-28.973109,26.842980
14,-29.374788,20.781327
15,-31.935952,16.467890
16,-41.405016,15.571560
17,-34.709298,10.961153
18,-40.378125,8.595841
19,-41.356266,13.396563
20,-22.846627,6.253416
21,-17.423793,3.333407
22,-23.924501,-6.243500
23,-23.231194,-6.131875
24,-25.198582,10.099980
25,-38.258481,7.999453
26,-23.348161,8.273341
27,-28.315196,3.099352
28,-29.106804,3.917447
29,-22.259360,-4.995518
30,-18.051295,3.970106
31,-33.160690,16.050602
32,-32.493969,16.189926
33,-36.036810,9.497828
34,-31.043655,19.155922
35,-40.385342,19.082751
36,-25.370363,2.776339
37,-22.126813,18.696141
38,-23.514181,7.961795
39,-31.747604,24.255490
40,-42.784079,21.135460
41,-30.226970,15.684588
42,-36.610788,24.810453
43,-29.462979,16.753820
44,-28.248317,5.894194
45,-27.873656,5.284662
46,-27.514694,5.517190
47,-14.253130,2.818063
48,-22.533482,1.881155
49,-24.258467,17.051173
50,-24.518310,3.570814
51,-42.127092,14.392234
52,-25.531400,2.494664
53,-32.210996,12.181697
54,-31.185285,21.608356
55,-28.861253,15.143797
56,-26.611348,9.733509
57,-27.139886,0.963137
58,-35.341600,21.558350
59,-30.432371,27.439936
60,-41.563156,23.275982
61,-30.283001,13.113703
62,-31.883371,13.922183
63,-35.153390,12.682336
64,-28.788636,12.003255
65,-27.190643,9.996367
66,-21.154985,10.477124
67,-38.305092,22.999537
68,-20.003548,1.218974
69,-33.007945,11.625588
70,-13.383585,1.875576
71,-18.279291,-1.689576
72,-16.503059,13.252727
73,-18.022640,18.386593
74,-27.704501,13.060940
75,-32.029997,6.192321
76,-33.627039,3.447162
77,-30.076111,2.158269
78,-23.779716,-1.233943
79,-25.801100,12.207455
80,-30.231681,26.009509
81,-33.554191,25.320304
82,-34.385513,13.477118
83,-44.929701,18.415935
84,-28.895673,19.392564
85,-15.149139,-0.915216
86,-25.258359,14.302939
87,-39.556721,23.722138
88,-33.643289,17.842829
89,-36.396282,18.632766
90,-31.832000,18.616628
91,-26.012810,2.561785
92,-30.047492,12.657419
93,-33.266640,23.427215
94,-33.998368,25.430146
95,-29.309986,26.051499
96,-26.868532,25.324912
97,-23.954699,12.243995
98,-32.657231,24.670772
99,-33.039960,12.140508
100,-27.631709,16.828474
101,-28.693154,1.771112
102,-21.360557,4.543094
103,-25.946940,-0.355518
104,-31.174106,13.385444
105,-30.952261,8.731115
106,-27.168015,5.382459
107,-21.668174,4.586498
108,-26.831192,-1.976194
109,-33.638359,12.402710
110,-25.520499,-2.763263
111,-25.037505,5.283171
112,-26.055869,9.508453
113,-31.420970,5.008856
114,-27.094383,6.904659
115,-14.972593,-1.983203
116,-16.813445,4.667807
117,-21.718347,7.180420
118,-29.243298,17.970115
119,-39.099886,23.886729
120,-39.821954,13.280665
121,-34.468259,24.090075
122,-34.755322,17.281459
123,-29.491380,15.234709
124,-36.628681,18.057669
125,-34.022466,24.004736
126,-42.517067,21.733177
127,-36.516843,9.799139
128,-35.031085,12.657006
